complaint_id,customer_id,complaint_date,product,sub_product,issue,sub_issue,complaint_channel,customer_age,customer_segment,geography,account_tenure_months,transaction_frequency,monthly_spend,complaint_text,response_date,resolution_date,resolution_status,resolution_type,escalation_flag,satisfaction_score,agent_team,resolution_time_days,sla_breach_flag,repeat_complaint_flag,severity_level
CXP-2024-00440,CUST-10114,2025-11-26 09:22:00,Credit Card,Platinum Rewards Card,Fraud & Unauthorized Transaction,Phishing transaction alert,Mobile App,48,Emerging Wealth,Southeast,4,28,2985.76,Disputed charge and phishing transaction alert on Platinum Rewards Card. The app crashed and agent on phone was unable to waive fees.,2025-11-26 23:22:00,2025-12-02 10:22:00,Closed with Monetary Relief,Statement Credit,0,3.0,Fraud Ops,6.04,1,0,HIGH
CXP-2024-00282,CUST-10115,2025-12-26 14:24:00,Credit Card,Basic Credit Card,Fraud & Unauthorized Transaction,Card cloned at gas station,Mobile App,64,Emerging Wealth,Northeast,95,17,2291.81,Urgent issue: Card cloned at gas station regarding Credit Card. I request an immediate refund and resolution. My account tenure is 95 months and I expect better service.,2025-12-27 11:24:00,2025-12-29 20:24:00,Closed with Monetary Relief,Fee Waived,0,2.0,Fraud Ops,3.25,0,0,HIGH
CXP-2024-00084,CUST-10116,2024-07-14 18:50:00,Personal Loans,Debt Consolidation Loan,Interest Rate Dispute,APR miscalculated on installment schedule,Web Portal,34,Mass Market,West Coast,29,8,1687.26,I am writing regarding my Debt Consolidation Loan account. I encountered a severe apr miscalculated on installment schedule on 2024-07-14. I tried resolving this via Web Portal but the service was disappointing.,2024-07-15 14:50:00,2024-07-20 20:50:00,Closed with Monetary Relief,Fee Waived,0,5.0,Tier 1 General,6.08,1,0,MEDIUM
CXP-2024-00471,CUST-10116,2025-03-20 13:27:00,Digital Banking,Web Online Portal,Digital Dispute Tool Error,Document upload failing for chargeback,Mobile App,34,Mass Market,West Coast,29,8,1687.26,Filing a formal complaint about document upload failing for chargeback. Resolution has taken too long and I am considering closing my account.,2025-03-21 06:27:00,2025-03-21 20:27:00,Closed with Non-Monetary Relief,Full Refund,0,4.0,Digital Tech Support,1.29,0,0,LOW
CXP-2024-00397,CUST-10116,2025-12-23 16:40:00,Digital Banking,Mobile App iOS,Mobile App Access/Outage,Two-factor authentication SMS delayed,Web Portal,34,Mass Market,West Coast,29,8,1687.26,Filing a formal complaint about two-factor authentication sms delayed. Resolution has taken too long and I am considering closing my account.,2025-12-24 05:40:00,2025-12-25 02:40:00,Closed with Monetary Relief,Statement Credit,0,3.0,Digital Tech Support,1.42,0,0,LOW
CXP-2024-00299,CUST-10117,2024-08-18 13:33:00,Credit Card,Platinum Rewards Card,Billing & Fee Dispute,Late fee charged despite on-time payment,Web Portal,67,Mass Market,Southeast,3,23,2294.43,Urgent issue: Late fee charged despite on-time payment regarding Credit Card. I request an immediate refund and resolution. My account tenure is 3 months and I expect better service.,2024-08-18 17:33:00,2024-08-22 23:33:00,Closed with Non-Monetary Relief,Statement Credit,0,2.0,Billing Services,4.42,0,0,MEDIUM
CXP-2024-00254,CUST-10117,2024-09-12 14:45:00,Credit Card,Platinum Rewards Card,Fraud & Unauthorized Transaction,Card cloned at gas station,Mobile App,67,Mass Market,Southeast,3,23,2294.43,I am writing regarding my Platinum Rewards Card account. I encountered a severe card cloned at gas station on 2024-09-12. I tried resolving this via Mobile App but the service was disappointing.,2024-09-13 12:45:00,2024-09-13 22:45:00,Closed with Explanation,Policy Explanation,0,3.0,Fraud Ops,1.33,0,1,HIGH
CXP-2024-00499,CUST-10118,2024-01-11 20:43:00,Personal Loans,Unsecured Fixed Loan,Interest Rate Dispute,Prepayment penalty charged unfairly,Mobile App,25,Mass Market,Southeast,54,14,2453.5,Filing a formal complaint about prepayment penalty charged unfairly. Resolution has taken too long and I am considering closing my account.,2024-01-12 00:43:00,2024-01-16 22:43:00,Closed with Monetary Relief,Full Refund,0,3.0,Tier 1 General,5.08,1,0,MEDIUM
CXP-2024-00037,CUST-10118,2025-10-13 08:30:00,Savings Account,Money Market Account,Interest Rate Dispute,Interest payout missing for month,Mobile App,25,Mass Market,Southeast,54,14,2453.5,Urgent issue: Interest payout missing for month regarding Savings Account. I request an immediate refund and resolution. My account tenure is 54 months and I expect better service.,2025-10-13 17:30:00,2025-10-14 18:30:00,Closed with Explanation,Policy Explanation,0,3.0,Tier 1 General,1.42,0,0,LOW
CXP-2024-00027,CUST-10120,2025-03-05 10:59:00,Credit Card,Cash Back Preferred,Interest Rate Dispute,Interest charged during promotional 0% period,Web Portal,36,High Net Worth,Northeast,33,65,7917.35,Disputed charge and interest charged during promotional 0% period on Cash Back Preferred. The app crashed and agent on phone was unable to waive fees.,2025-03-05 20:59:00,2025-03-09 22:59:00,Closed with Non-Monetary Relief,Fee Waived,0,5.0,Tier 1 General,4.5,0,0,MEDIUM
CXP-2024-00312,CUST-10120,2025-05-22 11:15:00,Personal Loans,Emergency Express Loan,Interest Rate Dispute,Variable rate increase dispute,Web Portal,36,High Net Worth,Northeast,33,65,7917.35,Filing a formal complaint about variable rate increase dispute. Resolution has taken too long and I am considering closing my account.,2025-05-22 14:15:00,2025-05-25 12:15:00,Closed with Explanation,Dispute Denied,0,4.0,Tier 1 General,3.04,0,1,HIGH
CXP-2024-00082,CUST-10120,2025-07-26 17:06:00,Credit Card,Basic Credit Card,Fraud & Unauthorized Transaction,Phishing transaction alert,Mobile App,36,High Net Worth,Northeast,33,65,7917.35,Filing a formal complaint about phishing transaction alert. Resolution has taken too long and I am considering closing my account.,2025-07-27 06:06:00,2025-07-30 22:06:00,Closed with Explanation,Dispute Denied,0,3.0,Fraud Ops,4.21,0,1,HIGH
CXP-2024-00296,CUST-10121,2025-09-10 11:53:00,Personal Loans,Emergency Express Loan,Billing & Fee Dispute,Direct debit pulled twice,Phone / Contact Center,61,High Net Worth,Northeast,2,71,13047.72,Urgent issue: Direct debit pulled twice regarding Personal Loans. I request an immediate refund and resolution. My account tenure is 2 months and I expect better service.,2025-09-11 03:53:00,2025-09-13 13:53:00,Closed with Monetary Relief,Statement Credit,1,2.0,Tier 2 Escalations,3.08,0,0,HIGH
CXP-2024-00460,CUST-10123,2025-04-12 11:55:00,Personal Loans,Debt Consolidation Loan,Billing & Fee Dispute,Payment processing delay causing late status,Web Portal,44,Mass Market,Midwest,4,8,1343.43,Extremely frustrated with the payment processing delay causing late status on my Debt Consolidation Loan. This has happened multiple times and customer support failed to resolve it promptly.,2025-04-13 01:55:00,2025-04-14 18:55:00,Closed with Explanation,Dispute Denied,0,4.0,Billing Services,2.29,0,0,LOW
CXP-2024-00032,CUST-10123,2025-05-16 12:53:00,Personal Loans,Unsecured Fixed Loan,Loan Payoff & Closing,Title release delayed post payment,Phone / Contact Center,44,Mass Market,Midwest,4,8,1343.43,Urgent issue: Title release delayed post payment regarding Personal Loans. I request an immediate refund and resolution. My account tenure is 4 months and I expect better service.,2025-05-16 23:53:00,2025-05-19 14:53:00,Closed with Non-Monetary Relief,Statement Credit,1,3.0,Tier 2 Escalations,3.08,0,1,HIGH
CXP-2024-00053,CUST-10124,2025-01-31 08:10:00,Savings Account,High Yield Savings,Transfer & Withdrawal Limits,Wire transfer held for security review,Branch,42,Mass Market,Midwest,15,6,1392.91,I am writing regarding my High Yield Savings account. I encountered a severe wire transfer held for security review on 2025-01-31. I tried resolving this via Branch but the service was disappointing.,2025-02-01 00:10:00,2025-02-02 15:10:00,Closed with Explanation,Dispute Denied,0,4.0,Tier 1 General,2.29,0,0,LOW
CXP-2024-00090,CUST-10125,2024-12-04 10:51:00,Digital Banking,Web Online Portal,Mobile App Access/Outage,Session timeout during transfer,Mobile App,52,Mass Market,Midwest,152,10,2196.87,Disputed charge and session timeout during transfer on Web Online Portal. The app crashed and agent on phone was unable to waive fees.,2024-12-04 17:51:00,2024-12-06 19:51:00,Closed with Monetary Relief,Statement Credit,0,4.0,Digital Tech Support,2.38,0,0,LOW
CXP-2024-00033,CUST-10125,2025-08-31 12:32:00,Credit Card,Travel Elite Card,Billing & Fee Dispute,Late fee charged despite on-time payment,Web Portal,52,Mass Market,Midwest,152,10,2196.87,I am writing regarding my Travel Elite Card account. I encountered a severe late fee charged despite on-time payment on 2025-08-31. I tried resolving this via Web Portal but the service was disappointing.,2025-08-31 23:32:00,2025-09-01 14:32:00,Closed with Monetary Relief,Statement Credit,0,5.0,Billing Services,1.08,0,0,LOW
CXP-2024-00008,CUST-10127,2024-07-15 15:33:00,Credit Card,Basic Credit Card,Rewards Redemption Failure,Cashback balance calculation error,Phone / Contact Center,64,Mass Market,Northeast,61,10,2170.69,I am writing regarding my Basic Credit Card account. I encountered a severe cashback balance calculation error on 2024-07-15. I tried resolving this via Phone / Contact Center but the service was disappointing.,2024-07-16 13:33:00,2024-07-16 18:33:00,Closed with Explanation,Dispute Denied,0,5.0,Tier 1 General,1.12,0,0,LOW
CXP-2024-00485,CUST-10128,2025-10-22 19:53:00,Digital Banking,Mobile App Android,Mobile App Access/Outage,Session timeout during transfer,Written / Mail,38,Mass Market,Southeast,34,13,1264.08,Extremely frustrated with the session timeout during transfer on my Mobile App Android. This has happened multiple times and customer support failed to resolve it promptly.,2025-10-23 01:53:00,2025-10-24 05:53:00,Closed with Monetary Relief,Full Refund,0,5.0,Digital Tech Support,1.42,0,0,LOW
CXP-2024-00492,CUST-10129,2024-07-09 17:37:00,Personal Loans,Emergency Express Loan,Loan Payoff & Closing,Title release delayed post payment,Web Portal,44,High Net Worth,Northeast,9,81,14597.79,Extremely frustrated with the title release delayed post payment on my Emergency Express Loan. This has happened multiple times and customer support failed to resolve it promptly.,2024-07-10 04:37:00,2024-07-10 21:37:00,Closed with Monetary Relief,Full Refund,0,4.0,Tier 1 General,1.17,0,0,LOW
CXP-2024-00382,CUST-10130,2024-08-21 10:08:00,Credit Card,Platinum Rewards Card,Rewards Redemption Failure,Cashback balance calculation error,Web Portal,49,Mass Market,West Coast,31,16,2051.75,Urgent issue: Cashback balance calculation error regarding Credit Card. I request an immediate refund and resolution. My account tenure is 31 months and I expect better service.,2024-08-21 17:08:00,2024-08-24 11:08:00,Closed with Monetary Relief,Fee Waived,0,2.0,Tier 1 General,3.04,0,0,LOW
CXP-2024-00152,CUST-10130,2024-09-22 09:41:00,Credit Card,Cash Back Preferred,Fraud & Unauthorized Transaction,Phishing transaction alert,Mobile App,49,Mass Market,West Coast,31,16,2051.75,Disputed charge and phishing transaction alert on Cash Back Preferred. The app crashed and agent on phone was unable to waive fees.,2024-09-23 08:41:00,2024-09-23 15:41:00,Closed with Explanation,Policy Explanation,0,4.0,Fraud Ops,1.25,0,1,HIGH
CXP-2024-00182,CUST-10130,2025-04-25 08:56:00,Digital Banking,Web Online Portal,Digital Dispute Tool Error,Document upload failing for chargeback,Branch,49,Mass Market,West Coast,31,16,2051.75,Disputed charge and document upload failing for chargeback on Web Online Portal. The app crashed and agent on phone was unable to waive fees.,2025-04-26 06:56:00,2025-04-26 09:56:00,Closed with Non-Monetary Relief,Fee Waived,0,3.0,Digital Tech Support,1.04,0,0,LOW
CXP-2024-00166,CUST-10130,2025-09-07 12:06:00,Personal Loans,Unsecured Fixed Loan,Interest Rate Dispute,APR miscalculated on installment schedule,Mobile App,49,Mass Market,West Coast,31,16,2051.75,Urgent issue: APR miscalculated on installment schedule regarding Personal Loans. I request an immediate refund and resolution. My account tenure is 31 months and I expect better service.,2025-09-08 01:06:00,2025-09-08 14:06:00,Closed with Non-Monetary Relief,Statement Credit,0,5.0,Tier 1 General,1.08,0,0,LOW
CXP-2024-00026,CUST-10131,2024-11-20 12:36:00,Credit Card,Cash Back Preferred,Billing & Fee Dispute,Autopay processing error,Mobile App,36,Mass Market,Northeast,1,14,1796.94,Urgent issue: Autopay processing error regarding Credit Card. I request an immediate refund and resolution. My account tenure is 1 months and I expect better service.,2024-11-21 07:36:00,2024-11-27 21:36:00,Closed with Monetary Relief,Fee Waived,1,3.0,Tier 2 Escalations,7.38,1,0,CRITICAL
CXP-2024-00042,CUST-10132,2024-03-27 09:28:00,Credit Card,Travel Elite Card,Fraud & Unauthorized Transaction,Phishing transaction alert,Mobile App,32,Mass Market,Southeast,4,7,1586.63,I am writing regarding my Travel Elite Card account. I encountered a severe phishing transaction alert on 2024-03-27. I tried resolving this via Mobile App but the service was disappointing.,2024-03-27 23:28:00,2024-03-29 16:28:00,Closed with Monetary Relief,Fee Waived,0,4.0,Fraud Ops,2.29,0,0,HIGH
CXP-2024-00342,CUST-10132,2024-11-16 13:26:00,Credit Card,Travel Elite Card,Rewards Redemption Failure,Travel portal booking error,Mobile App,32,Mass Market,Southeast,4,7,1586.63,Filing a formal complaint about travel portal booking error. Resolution has taken too long and I am considering closing my account.,2024-11-16 15:26:00,2024-11-19 23:26:00,Closed with Explanation,Policy Explanation,0,3.0,Tier 1 General,3.42,0,0,LOW
CXP-2024-00231,CUST-10133,2024-04-01 16:30:00,Credit Card,Cash Back Preferred,Credit Line Decrease,Requested limit increase denied,Phone / Contact Center,56,Mass Market,Southeast,18,12,1516.13,Urgent issue: Requested limit increase denied regarding Credit Card. I request an immediate refund and resolution. My account tenure is 18 months and I expect better service.,2024-04-01 20:30:00,2024-04-05 21:30:00,Closed with Monetary Relief,Statement Credit,0,2.0,Tier 1 General,4.21,0,0,MEDIUM
CXP-2024-00203,CUST-10133,2025-11-03 14:43:00,Credit Card,Platinum Rewards Card,Rewards Redemption Failure,Points failed to credit after promotion,Mobile App,56,Mass Market,Southeast,18,12,1516.13,I am writing regarding my Platinum Rewards Card account. I encountered a severe points failed to credit after promotion on 2025-11-03. I tried resolving this via Mobile App but the service was disappointing.,2025-11-03 16:43:00,2025-11-06 21:43:00,Closed with Non-Monetary Relief,Statement Credit,0,4.0,Tier 1 General,3.29,0,0,LOW
CXP-2024-00078,CUST-10135,2024-02-05 10:41:00,Credit Card,Basic Credit Card,Interest Rate Dispute,Balance transfer fee dispute,Web Portal,53,Small Business,Southeast,72,50,8433.02,I am writing regarding my Basic Credit Card account. I encountered a severe balance transfer fee dispute on 2024-02-05. I tried resolving this via Web Portal but the service was disappointing.,2024-02-05 18:41:00,2024-02-18 13:41:00,Closed with Non-Monetary Relief,Statement Credit,1,1.0,Tier 2 Escalations,13.12,1,0,CRITICAL
CXP-2024-00313,CUST-10135,2025-07-07 11:30:00,Digital Banking,Web Online Portal,Security & Credentials,Unrecognized login security alert,Phone / Contact Center,53,Small Business,Southeast,72,50,8433.02,I am writing regarding my Web Online Portal account. I encountered a severe unrecognized login security alert on 2025-07-07. I tried resolving this via Phone / Contact Center but the service was disappointing.,2025-07-07 13:30:00,2025-07-08 14:30:00,Closed with Explanation,Dispute Denied,0,5.0,Digital Tech Support,1.12,0,0,LOW
CXP-2024-00242,CUST-10135,2025-08-16 11:42:00,Savings Account,Certificate of Deposit (CD),Transfer & Withdrawal Limits,Wire transfer held for security review,Written / Mail,53,Small Business,Southeast,72,50,8433.02,Urgent issue: Wire transfer held for security review regarding Savings Account. I request an immediate refund and resolution. My account tenure is 72 months and I expect better service.,2025-08-16 17:42:00,2025-08-17 14:42:00,Closed with Explanation,Policy Explanation,0,4.0,Tier 1 General,1.12,0,1,HIGH
